-1.000000000000000000e+02 -1.054646644266243882e-06 1.495097632850416165e-16 4.908657097076052356e-07 -3.127434604521958626e-17
-9.980506971624265589e+01 -1.017352464605103535e-06 1.901488798621703280e-07 4.786257813381433746e-07 -6.249175674502560618e-08
-9.961013943248531177e+01 -9.073323270908373317e-07 3.707892092148779017e-07 4.423198075274858976e-07 -1.228659872488935267e-07
-9.941520914872796766e+01 -7.301103286672105952e-07 5.327353572552595562e-07 3.831863437664395633e-07 -1.790203064590961679e-07
-9.922027886497062354e+01 -4.946833936647632157e-07 6.674451606125675340e-07 3.032791172086213294e-07 -2.288873709663241662e-07
-9.902534858121327943e+01 -2.132081382694162031e-07 7.673350094702935387e-07 2.054480439054456875e-07 -2.704638020715327551e-07
-9.883041829745593532e+01 9.943358059150142481e-08 8.260850155594745559e-07 9.330662823197471978e-08 -3.018514350260764756e-07
-9.863548801369859120e+01 4.261853921092018105e-07 8.389279434403706937e-07 -2.881950069582618623e-08 -3.213128415679306071e-07
-9.844055772994124709e+01 7.484754866379783600e-07 8.029134287157457806e-07 -1.559686047493055727e-07 -3.273414123979717649e-07
-9.824562744618390298e+01 1.046972371951393477e-06 7.171368098940478220e-07 -2.826488493300541305e-07 -3.187444391795912768e-07
-9.805069716242655886e+01 1.302421076297428232e-06 5.829199399634554801e-07 -4.029787759561587190e-07 -2.947357356378535465e-07
-9.785576687866921475e+01 1.496538328628338466e-06 4.039299126429307663e-07 -5.108649878127202726e-07 -2.550325277472093033e-07
-9.766083659491187063e+01 1.612939598133467101e-06 1.862210057303193000e-07 -6.002174249616215596e-07 -1.999497685097051392e-07
-9.746590631115452652e+01 1.638065177084202517e-06 -6.181444666894519990e-08 -6.651996833119400154e-07 -1.304838297831907579e-07
-9.727097602739718241e+01 1.562067185184590201e-06 -3.295989118839298682e-07 -7.005085312424691457e-07 -4.837681409684910921e-08
-9.707604574363983829e+01 1.379614963291364571e-06 -6.046359462743428059e-07 -7.016733134627972657e-07 4.384739053526348629e-08
-9.688111545988249418e+01 1.090573332640509818e-06 -8.728953076017793855e-07 -6.653625464290296998e-07 1.428836535334425395e-07
